osm_id,osm_type,lat,lon,name,cuisine,addr_street,addr_housenumber,addr_postcode,addr_city,phone,website,opening_hours,outdoor_seating,takeaway,delivery,wheelchair,calle_norm_osm,numero_norm_osm,clave_cruce,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,cod_barrio_local,id_seccion_censal_local,desc_seccion_censal_local,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,id_ndp_edificio,id_clase_ndp_edificio,nom_edificio,num_edificio,cal_edificio,secuencial_local_PC,id_vial_acceso,clase_vial_acceso,desc_vial_acceso,id_ndp_acceso,id_clase_ndp_acceso,nom_acceso,num_acceso,cal_acceso,coordenada_x_agrupacion,coordenada_y_agrupacion,id_agrupacion,nombre_agrupacion,id_tipo_agrup,desc_tipo_agrup,id_planta_agrupado,id_local_agrupado,rotulo,id_seccion,desc_seccion,id_division,desc_division,id_epigrafe,desc_epigrafe,fx_carga,calle_norm_censo,numero_norm_censo,metodo_match
167302905,node,40.4173325,-3.6966034,Sagardi,,Calle de Jovellanos,3,28014,,+34 91 531 2564,https://sagardi.com/,,,,,,JOVELLANOS,3,JOVELLANOS|3,270241995.0,1.0,CENTRO              ,103.0,CORTES              ,3.0,1072.0,72.0,0.0,0.0,12.0,PC Asociado,1.0,Abierto,409700.0,CALLE                   ,JOVELLANOS                                        ,20005270.0,1.0,NUM,3.0,  ,10.0,409700.0,CALLE                   ,JOVELLANOS                                        ,20005270.0,1.0,NUM,3.0,  ,,,,,,,1,01,SAGARDI,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,JOVELLANOS,3,direccion
167302905,node,40.4173325,-3.6966034,Sagardi,,Calle de Jovellanos,3,28014,,+34 91 531 2564,https://sagardi.com/,,,,,,JOVELLANOS,3,JOVELLANOS|3,270555208.0,1.0,CENTRO              ,103.0,CORTES              ,3.0,1072.0,72.0,0.0,0.0,12.0,PC Asociado,1.0,Abierto,409700.0,CALLE                   ,JOVELLANOS                                        ,20005270.0,1.0,NUM,3.0,  ,10.0,409700.0,CALLE                   ,JOVELLANOS                                        ,20005270.0,1.0,NUM,3.0,  ,,,,,,,1,01,SAGARDI,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,JOVELLANOS,3,direccion
178820924,node,40.4152606,-3.7115508,Arcade,regional,Calle Mayor,73,28013,Madrid,+34 91 431 40 83,http://www.restaurantearcade.es/,,,,,,MAYOR,73,MAYOR|73,10001376.0,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1009.0,9.0,439610.6,4474088.53,1.0,Puerta Calle,1.0,Abierto,497800.0,CALLE                   ,MAYOR                                             ,11000560.0,1.0,NUM,73.0,  ,20.0,497800.0,CALLE                   ,MAYOR                                             ,11000560.0,1.0,NUM,73.0,  ,,,,,,,1,CT,RESTAURANTE ARCADE,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,MAYOR,73,direccion
178820939,node,40.4156653,-3.7102121,Cruz Blanca,spanish,Calle Mayor,68,28013,Madrid,+34 915476715,https://cerveceriacruzblanca.es/local/cervecer%C3%ADa-cruz-blanca-madrid-mayor,,,,,no,MAYOR,68,MAYOR|68,280007441.0,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7.0,439744.6,4474133.53,1.0,Puerta Calle,1.0,Abierto,497800.0,CALLE                   ,MAYOR                                             ,11000463.0,1.0,NUM,68.0,  ,10.0,497800.0,CALLE                   ,MAYOR                                             ,11000463.0,1.0,NUM,68.0,  ,,,,,,,1,CC3,MIRADOR SAN FINS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,MAYOR,68,direccion
178821005,node,40.4163669,-3.7104348,Taberneros,,Calle de Santiago,9,28013,Madrid,+34 91 542 21 60,http://www.restaurantetaberneros.es/,,,,,,SANTIAGO,9,SANTIAGO|9,280007457.0,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7.0,439726.6,4474215.53,1.0,Puerta Calle,1.0,Abierto,700000.0,CALLE                   ,SANTIAGO                                          ,11000486.0,1.0,NUM,9.0,  ,10.0,700000.0,CALLE                   ,SANTIAGO                                          ,11000486.0,1.0,NUM,9.0,  ,,,,,,,1,04,TABERNEROS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SANTIAGO,9,direccion
178821005,node,40.4163669,-3.7104348,Taberneros,,Calle de Santiago,9,28013,Madrid,+34 91 542 21 60,http://www.restaurantetaberneros.es/,,,,,,SANTIAGO,9,SANTIAGO|9,280007458.0,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7.0,439718.6,4474218.53,1.0,Puerta Calle,1.0,Abierto,700000.0,CALLE                   ,SANTIAGO                                          ,11000486.0,1.0,NUM,9.0,  ,20.0,700000.0,CALLE                   ,SANTIAGO                                          ,11000486.0,1.0,NUM,9.0,  ,,,,,,,1,03,RESTAURANTE VEGETARIANO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,SANTIAGO,9,direccion
178821006,node,40.4164826,-3.7106873,Arbonaida,,Calle de Santiago,11,28013,Madrid,+34 639 50 00 68,,,,,,,SANTIAGO,11,SANTIAGO|11,280007460.0,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1007.0,7.0,439706.6,4474226.53,1.0,Puerta Calle,1.0,Abierto,700000.0,CALLE                   ,SANTIAGO                                          ,11000487.0,1.0,NUM,11.0,  ,10.0,700000.0,CALLE                   ,SANTIAGO                                          ,11000487.0,1.0,NUM,11.0,  ,,,,,,,1,IZ,ARBONAIDA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,SANTIAGO,11,direccion
184049060,node,40.4186369,-3.7090308,Entre Suspiro y Suspiro,mexican,Calle de Caños del Peral,3,28013,Madrid,+34 915 420 644,https://www.entresuspiroysuspiro.com/,"Su 13:30-16:00; Tu-Sa 13:30-16:00, 20:30-23:30",,,,,CAÑOS DEL PERAL,3,CAÑOS DEL PERAL|3,10002067.0,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1003.0,3.0,439847.6,4474464.53,1.0,Puerta Calle,1.0,Abierto,136500.0,CALLE                   ,CAÑOS DEL PERAL                                   ,20003716.0,1.0,NUM,3.0,  ,10.0,136500.0,CALLE                   ,CAÑOS DEL PERAL                                   ,20003716.0,1.0,NUM,3.0,  ,,,,,,,1,01,ENTRE SUSPIRO Y SUSPIRO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CAÑOS DEL PERAL,3,direccion
184049103,node,40.4185506,-3.7089327,Ópera Victoria,,Calle de Caños del Peral,2,28013,Madrid,+34 918 313 489,http://www.grupandilana.com/opera-victoria/,,,,,,CAÑOS DEL PERAL,2,CAÑOS DEL PERAL|2,10003547.0,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6.0,439873.6,4474471.53,1.0,Puerta Calle,1.0,Abierto,136500.0,CALLE                   ,CAÑOS DEL PERAL                                   ,11000355.0,1.0,NUM,2.0,  ,10.0,136500.0,CALLE                   ,CAÑOS DEL PERAL                                   ,11000355.0,1.0,NUM,2.0,  ,,,,,,,1,03,OUH BABBOO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CAÑOS DEL PERAL,2,direccion
184049103,node,40.4185506,-3.7089327,Ópera Victoria,,Calle de Caños del Peral,2,28013,Madrid,+34 918 313 489,http://www.grupandilana.com/opera-victoria/,,,,,,CAÑOS DEL PERAL,2,CAÑOS DEL PERAL|2,270489045.0,1.0,CENTRO              ,101.0,PALACIO             ,1.0,1006.0,6.0,439855.6,4474454.53,1.0,Puerta Calle,1.0,Abierto,136500.0,CALLE                   ,CAÑOS DEL PERAL                                   ,11000355.0,1.0,NUM,2.0,  ,20.0,136500.0,CALLE                   ,CAÑOS DEL PERAL                                   ,11000355.0,1.0,NUM,2.0,  ,,,,,,,1,01,RESTAURANTE OPERA VICTORIA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CAÑOS DEL PERAL,2,direccion
184049146,node,40.4195999,-3.7077336,Wok King,chinese,Calle de las Veneras,9,28013,Madrid,,,,,,,,VENERAS,9,VENERAS|9,270578777.0,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117.0,0.0,0.0,12.0,PC Asociado,1.0,Abierto,774000.0,CALLE                   ,VENERAS                                           ,11007242.0,1.0,NUM,9.0,  ,30.0,702300.0,PLAZA                   ,SANTO DOMINGO                                     ,31020462.0,1.0,NUM,18.0,  ,,,,,,,1,DR,POPEYES,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561002,RESTAURANTES DE COMIDA RAPIDA,13/09/2026,VENERAS,9,direccion
184049146,node,40.4195999,-3.7077336,Wok King,chinese,Calle de las Veneras,9,28013,Madrid,,,,,,,,VENERAS,9,VENERAS|9,280011334.0,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117.0,439958.6,4474572.53,1.0,Puerta Calle,1.0,Abierto,774000.0,CALLE                   ,VENERAS                                           ,11007242.0,1.0,NUM,9.0,  ,20.0,774000.0,CALLE                   ,VENERAS                                           ,11007242.0,1.0,NUM,9.0,  ,,,,,,,1,IZ,WOK KING,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,VENERAS,9,direccion
184049146,node,40.4195999,-3.7077336,Wok King,chinese,Calle de las Veneras,9,28013,Madrid,,,,,,,,VENERAS,9,VENERAS|9,280011335.0,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117.0,439938.6,4474561.53,1.0,Puerta Calle,1.0,Abierto,774000.0,CALLE                   ,VENERAS                                           ,11007242.0,1.0,NUM,9.0,  ,40.0,51600.0,COSTANILLA              ,ANGELES                                           ,11007241.0,1.0,NUM,20.0,  ,,,,,,,0,01,CAFE BERLIN,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,VENERAS,9,direccion
184049171,node,40.4196449,-3.7070086,Prep‘ la Crêpe,crepes,Calle Preciados,33,28013,Madrid,,https://www.preplacrepe.com,,yes,,,limited,PRECIADOS,33,PRECIADOS|33,270051408.0,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117.0,440043.59,4474571.53,1.0,Puerta Calle,1.0,Abierto,608100.0,CALLE                   ,PRECIADOS                                         ,11007254.0,1.0,NUM,33.0,  ,20.0,608100.0,CALLE                   ,PRECIADOS                                         ,11007254.0,1.0,NUM,33.0,  ,,,,,,,1,B,PIZZA EMPORIO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,PRECIADOS,33,direccion
184049171,node,40.4196449,-3.7070086,Prep‘ la Crêpe,crepes,Calle Preciados,33,28013,Madrid,,https://www.preplacrepe.com,,yes,,,limited,PRECIADOS,33,PRECIADOS|33,270536450.0,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117.0,440054.59,4474569.53,1.0,Puerta Calle,1.0,Abierto,608100.0,CALLE                   ,PRECIADOS                                         ,11007254.0,1.0,NUM,33.0,  ,10.0,608100.0,CALLE                   ,PRECIADOS                                         ,11007254.0,1.0,NUM,33.0,  ,,,,,,,1,A,GAES CENTRO AUDITIVO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,PRECIADOS,33,direccion
184049330,node,40.4192239,-3.7029032,Artemisa - Gran Vía,,Calle de las Tres Cruces,4,28013,Madrid,+34 915 218 721,https://restaurantesvegetarianosartemisa.com/,"Mo-Su 13:30-16:00,20:00-23:00",,yes,yes,,TRES CRUCES,4,TRES CRUCES|4,270352124.0,1.0,CENTRO              ,106.0,SOL                 ,6.0,1117.0,117.0,440369.59,4474528.53,1.0,Puerta Calle,1.0,Abierto,753300.0,CALLE                   ,TRES CRUCES                                       ,11007345.0,1.0,NUM,4.0,  ,10.0,753300.0,CALLE                   ,TRES CRUCES                                       ,11007345.0,1.0,NUM,4.0,  ,,,,,,,1,A,RESTAURANTE ARTEMISA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,TRES CRUCES,4,direccion
338836392,node,40.4127198,-3.7017271,Casa Patas,spanish,Calle de los Cañizares,10,28012,Madrid,+34 913 69 04 96,https://casapatas.com/,,,,,,CAÑIZARES,10,CAÑIZARES|10,270445905.0,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1027.0,27.0,440462.59,4473799.53,1.0,Puerta Calle,1.0,Abierto,135900.0,CALLE                   ,CAÑIZARES                                         ,11001610.0,1.0,NUM,10.0,  ,10.0,135900.0,CALLE                   ,CAÑIZARES                                         ,11001610.0,1.0,NUM,10.0,  ,,,,,,,1,01,CASA PATAS,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CAÑIZARES,10,direccion
510812824,node,40.4141745,-3.707981,Botín,,Calle de Cuchilleros,17,,,+34 91 366 4217,https://www.botin.es/,"Mo-Su 13:00-16:00, 20:00-00:00",,,,limited,CUCHILLEROS,17,CUCHILLEROS|17,270309047.0,1.0,CENTRO              ,106.0,SOL                 ,6.0,1121.0,121.0,439933.59,4473969.53,1.0,Puerta Calle,1.0,Abierto,224400.0,CALLE                   ,CUCHILLEROS                                       ,11007696.0,1.0,NUM,17.0,  ,10.0,224400.0,CALLE                   ,CUCHILLEROS                                       ,11007696.0,1.0,NUM,17.0,  ,,,,,,,1,01,S/R,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,CUCHILLEROS,17,direccion
622204622,node,40.4160137,-3.6989734,Artemisa - Huertas,,Calle de Ventura de la Vega,4,,,+34 914 295 092,https://restaurantesvegetarianosartemisa.com/,"Mo-Su 13:30-16:00,20:30-23:30",,,,,VENTURA DE LA VEGA,4,VENTURA DE LA VEGA|4,270043724.0,1.0,CENTRO              ,103.0,CORTES              ,3.0,1072.0,72.0,440701.59,4474165.53,1.0,Puerta Calle,1.0,Abierto,775400.0,CALLE                   ,VENTURA DE LA VEGA                                ,11003935.0,1.0,NUM,4.0,  ,10.0,775400.0,CALLE                   ,VENTURA DE LA VEGA                                ,11003935.0,1.0,NUM,4.0,  ,,,,,,,1,01,RESTAURANTE ARTEMISA,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561001,RESTAURANTE,13/09/2026,VENTURA DE LA VEGA,4,direccion
622204646,node,40.4089902,-3.6997202,La Buga del Lobo,spanish,Calle de Argumosa,11,28012,Madrid,,,,,,,,ARGUMOSA,11,ARGUMOSA|11,280008837.0,1.0,CENTRO              ,102.0,EMBAJADORES         ,2.0,1054.0,54.0,440680.59,4473308.52,1.0,Puerta Calle,1.0,Abierto,71000.0,CALLE                   ,ARGUMOSA                                          ,11003006.0,1.0,NUM,11.0,  ,20.0,71000.0,CALLE                   ,ARGUMOSA                                          ,11003006.0,1.0,NUM,11.0,  ,,,,,,,1,DR,LA BUGA DEL LOBO,I,HOSTELERÍA,56,SERVICIOS DE COMIDAS Y BEBIDAS,561004,BAR RESTAURANTE,13/09/2026,ARGUMOSA,11,direccion
